Path,Dissimilarity,Contrast,Homogeneity,Energy,Correlation,ASM,Label
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_8_59.jpg,0.3516947440714257,0.5402375469640043,0.8424917220909864,0.5699092129818883,0.7119651302377128,0.3247965110416353,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_9_60.jpg,0.39328566234395834,0.6210560336120874,0.8256316479212813,0.5424833796571151,0.7966379684597767,0.29428821720420567,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_3_0_61.jpg,0.6134205954833758,1.073324445521755,0.7373157817952387,0.505481747523614,0.20572103092808877,0.2555117970795266,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_3_10_62.jpg,0.5241182886922797,0.9552175493879531,0.7790037501541277,0.5791320956795336,0.2528963445447557,0.3353939842461685,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_3_13_63.jpg,0.5934634185755262,1.0414899204136872,0.7464866531817418,0.5273028813247839,0.1989626017338425,0.2780483286534191,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_3_17_64.jpg,0.5451258433321214,0.9746091382862684,0.7684800158450413,0.5652892922453265,0.2205212797931996,0.31955198392722217,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_3_18_65.jpg,0.596028764190199,1.0881307316284894,0.7487846228182159,0.5291790469757469,0.1740144065184994,0.2800304637581597,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_3_20_67.jpg,0.5686381448713287,0.9571567082777845,0.753181897215419,0.5287008108905822,0.1995668617522977,0.2795245474363591,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_3_22_68.jpg,0.5775057568779541,1.0071506484062536,0.752403902939667,0.5314329863460341,0.20547994696910749,0.2824210189766641,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_3_24_69.jpg,0.5530844746091382,0.9797398295156143,0.7644280074391933,0.5414117051907112,0.2907491334917198,0.29312663451751364,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_3_2_66.jpg,0.5743142245384398,0.9846887245990386,0.752301946113748,0.5186393404907201,0.213926570451924,0.2689867655046491,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_3_31_71.jpg,0.5744556215408233,1.0106855734658424,0.7546750850339721,0.516047633008841,0.18581020489140163,0.2663051595340275,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_3_3_70.jpg,0.5849997980042824,1.0306023512301539,0.750350148966716,0.5360113178795738,0.17957835135951827,0.28730813289499746,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_3_7_72.jpg,0.5664565911202681,1.0140387023795094,0.7596310836869915,0.5317415827688308,0.28368902650305067,0.2827491108455013,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_3_8_73.jpg,0.5987759059507939,1.0596493354340888,0.7447473005904427,0.5045174315472144,0.2317449328793565,0.2545378387349982,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_5_0_74.jpg,0.20011715751626066,0.2771987233870642,0.9075067732545972,0.7890871785847208,0.45216992867844635,0.622658575406795,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_5_13_76.jpg,0.14733567648365853,0.2148426453359189,0.9329073691511042,0.8425404224498331,0.4166394940173624,0.7098743634619432,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_5_14_77.jpg,0.14670948975881712,0.21090372884094857,0.9328948929450117,0.8466825087050389,0.4172289725552098,0.7168712705470582,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_5_15_78.jpg,0.13713489274027393,0.19749121318628046,0.9373248326954473,0.8465734006953722,0.4980089991133837,0.7166865227649273,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_5_16_79.jpg,0.1770290469842039,0.2549589948693088,0.9191001300998664,0.8171575048661837,0.4294286482682955,0.667746387759127,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_5_17_80.jpg,0.1744435017977619,0.24796994303720762,0.9199654943785779,0.8087465909434819,0.46515408936116875,0.6540710483627037,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_5_18_81.jpg,0.1495576293782572,0.21552943077606757,0.9316521988376382,0.8433232726906149,0.4214660907353772,0.7111941422616092,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_5_1_75.jpg,0.12875207045610634,0.18248293136185517,0.9408643369339756,0.8668865593086358,0.37232678772346456,0.7514923067099649,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_5_2_82.jpg,0.1392962469195653,0.19767300933220217,0.9360353413901291,0.8518357236321761,0.4438698224317244,0.7256241000559531,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_5_30_83.jpg,0.18399789924453602,0.26148345655072114,0.9155725810830004,0.7832793187916478,0.5544672849804231,0.6135264912467078,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_erosion_sq_5_31_84.jpg,0.22744717811982387,0.31874924251605863,0.8952539415214171,0.7577907726374441,0.4959652900968898,0.5742468550944545,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_3_17_86.jpg,1.0346826647275078,2.199187977214883,0.5929393618440223,0.3045093490508199,0.12552762723044217,0.09272594365935408,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_3_1_85.jpg,0.9813759948289097,2.0912616652526967,0.6143308261803702,0.32137017436764403,0.18327609250336444,0.10327878897308992,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_3_22_88.jpg,0.9503898517351432,2.0174524300084835,0.6261168175745376,0.3391702583003108,0.1632209558028843,0.11503646411549953,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_3_26_89.jpg,1.0045449036480427,2.091605057972771,0.6011836146212016,0.30953746666144166,0.15312413125494928,0.0958134432671831,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_3_2_87.jpg,0.9623681977942067,2.018038217589787,0.6194545119106847,0.3168484648665551,0.19374338461129423,0.10039294968829261,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_3_7_90.jpg,0.9966468710863331,2.114289177069446,0.6077241003410381,0.3224554930268688,0.15028753241924853,0.10397754498320104,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_3_8_91.jpg,1.083424231406294,2.3162848947602312,0.5750933341507033,0.27412520246131716,0.1277894948672072,0.07514462662445812,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_3_9_92.jpg,0.9328768230113521,1.9908899931321458,0.6341248020598831,0.350649806881235,0.21843592737469014,0.1229552870658474,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_5_13_93.jpg,0.4952127014907284,0.698420393487658,0.7724852949859543,0.41945604885468335,0.5737255299535451,0.17594337692078252,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_5_16_94.jpg,0.5180988163050944,0.7443744192623117,0.7631231956344064,0.4523754497564265,0.4660053979202567,0.20464354754232916,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_5_22_95.jpg,0.5189067991758575,0.7503534925059588,0.7632098801315367,0.4415229494576169,0.4830210900317779,0.19494251489775333,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_5_28_96.jpg,0.5374298064881025,0.7664525512059145,0.7538134689282143,0.41087520284450874,0.5349459435758047,0.1688184323125162,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_5_5_97.jpg,0.5389043752272452,0.7511614753767221,0.751564360862699,0.39213289505811316,0.5607512650830548,0.1537682073866572,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_opening_sq_5_8_98.jpg,0.4505110491657577,0.6162283359592777,0.7911912775141475,0.4846874370272086,0.547359870615356,0.23492191161200435,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_3_14_99.jpg,1.3476144305740718,3.9512584333212137,0.5578067924522188,0.3908916549268422,-0.01905517653382628,0.15279628589144548,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_3_16_100.jpg,1.3188300408031348,3.8505231689088193,0.5649592265332247,0.4007303631241487,0.021900175916078103,0.1605848239296121,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_3_17_101.jpg,1.364117480709409,4.004484304932735,0.5508725552472121,0.381320599275666,0.0408409170430056,0.14540539943195305,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_3_24_103.jpg,1.2915000201995717,3.6185714862844907,0.5637320976323736,0.39348931819749006,-0.015560015052588487,0.1548338435355256,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_3_27_104.jpg,1.2366177837029855,3.488264048802165,0.5833734821375536,0.3967412829214073,0.07533443401036397,0.15740364557412417,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_3_2_102.jpg,1.3246475174726298,3.908859532177918,0.5672514902415021,0.39266648498149276,-0.005669468159202064,0.15418696842772087,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_3_6_105.jpg,1.3753888417565545,3.899931321455985,0.5397833835175475,0.37341917904387056,-0.010668548431958618,0.13944188327779825,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_3_7_106.jpg,1.2747141760594676,3.544701652324971,0.568193642141185,0.3972422906899606,-0.042017773559716566,0.15780143751260714,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_0_107.jpg,1.2623722377085607,3.5130085242192863,0.5711128332170345,0.4058751592668582,0.02270981303817543,0.1647346449098975,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_11_108.jpg,1.4228982345574275,4.199975760513877,0.5331437349206318,0.36564373779230697,0.029530425103825225,0.13369534298672933,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_12_109.jpg,1.3963761968246273,3.9736799579848903,0.5333906011572891,0.3640031501716607,0.006563284630040101,0.13249829333489255,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_17_110.jpg,1.2321132791984812,3.4111622833595927,0.5806113833067429,0.41569132542807335,0.03422241478972285,0.17279927803614836,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_22_112.jpg,1.4205954833757524,4.2609784672564945,0.539416974797214,0.37531613190836705,-0.020442209406459924,0.1408621988706588,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_23_113.jpg,1.2195289459863452,3.2955197349816183,0.5792242559125718,0.40250500997704924,0.02618754769129084,0.16201028305662452,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_24_114.jpg,1.1684442289823456,3.191350543368481,0.5993831872894659,0.40817154367841096,0.0653492447936651,0.16660400906881695,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_2_111.jpg,1.3642588777117926,3.948188098412314,0.547763093839434,0.38054628430780313,0.010797122988310013,0.14481547450047533,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_32_115.jpg,1.2283763584212015,3.3185876459419057,0.5755779637982865,0.40278751651115663,0.04963598433045439,0.16223778345722528,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_7_116.jpg,1.285137155092312,3.6389124550559533,0.5678427418106744,0.39115497248510683,0.08071018779756219,0.15300221249982468,Cap
dataset_magang/Validasi/Cap\Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_8_117.jpg,1.3777723912253057,3.930311477396679,0.5407454230406172,0.3755396723869859,-0.039073879348887945,0.14103004553652468,Cap
dataset_magang/Validasi/Tulis\Yogya-Tulis-Nogosari--Sogan_black_tophat_sq_3_14_1047.jpg,0.8740556700197957,2.1036844018906793,0.674888925600711,0.47232766606463966,0.24924981604526725,0.22309342413006975,Tulis
dataset_magang/Validasi/Tulis\Yogya-Tulis-Nogosari--Sogan_black_tophat_sq_3_19_1048.jpg,0.9609542277703713,2.4874762655031715,0.6560055111901946,0.46339820469696774,0.23001177889502095,0.21473789611637284,Tulis
dataset_magang/Validasi/Tulis\Yogya-Tulis-Nogosari--Sogan_black_tophat_sq_3_21_1049.jpg,0.9457237506564861,2.353553104674181,0.6544323685408189,0.4534387119995085,0.22250553650925978,0.20560666553977325,Tulis
dataset_magang/Validasi/Tulis\Yogya-Tulis-Nogosari--Sogan_black_tophat_sq_3_22_1050.jpg,0.7353654102533027,1.5750212095503575,0.7111375051029425,0.5188710352892182,0.19098516903103144,0.2692271512621051,Tulis
dataset_magang/Validasi/Tulis\Yogya-Tulis-Nogosari--Sogan_black_tophat_sq_3_25_1051.jpg,0.9384115056760796,2.332141558598958,0.6568724056661348,0.4559619093694322,0.24280496137302632,0.2079012627958183,Tulis
dataset_magang/Validasi/Tulis\Yogya-Tulis-Nogosari--Sogan_black_tophat_sq_3_28_1052.jpg,0.6668484628125885,1.4466327313860947,0.739163014773315,0.5646871111044666,0.17269615704047486,0.3188715334475081,Tulis
dataset_magang/Validasi/Tulis\Yogya-Tulis-Nogosari--Sogan_black_tophat_sq_3_29_1053.jpg,0.9804872136710701,2.4075465600129276,0.6397761437854974,0.4261759908283705,0.2961132366967071,0.1816259751585433,Tulis
