Path,Dissimilarity,Contrast,Homogeneity,Energy,Correlation,ASM,Label
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_3_31_13.jpg,0.755285073670724,1.6620355541319665,0.7058833660208627,0.4654702521435709,0.36987838092502645,0.21666255563059947,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_3_4_14.jpg,0.6712243754003844,1.2980261050608584,0.7240680433184058,0.50237767724917,0.34050793968880416,0.2523833305982712,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_3_7_15.jpg,0.8051729660474055,1.7218129404228057,0.6818038241745706,0.4544420396517287,0.3476498288236597,0.20651756740282334,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_3_9_16.jpg,0.8431294042280588,1.9525544522741833,0.6793138107214209,0.4588609222611081,0.2870385570994282,0.21055334597831468,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_0_17.jpg,1.0787155669442665,2.3561418962203717,0.5776737231396292,0.2978970764166396,0.07469605876759293,0.08874266813758122,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_11_19.jpg,0.8664317745035235,1.7555253042921204,0.649751866475686,0.3245564260942584,0.29699794910250565,0.10533687371907781,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_12_20.jpg,0.9369194426649583,1.8751801729660476,0.619031044512283,0.31668105469885593,0.18951034254709753,0.10028689040517977,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_13_21.jpg,0.9387812299807815,1.9094730941704037,0.621566555036286,0.31654606103883104,0.19082337550085524,0.10020140875919936,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_14_22.jpg,0.9194827033952595,1.8227498398462525,0.6255630060355066,0.32406334188153074,0.20617638864226046,0.10501704955142588,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_15_23.jpg,1.0607783472133248,2.275064061499039,0.5818684579730479,0.30202040872003494,0.09739728515919142,0.09121632728341694,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_16_24.jpg,0.9453675528507366,1.9336362908392057,0.6197825267521588,0.31771474892058726,0.19749771599881946,0.10094266168167182,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_17_25.jpg,0.8903947789878284,1.7362868353619476,0.6344132041212297,0.3217270341656573,0.2803059607686805,0.10350828451303001,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_18_26.jpg,1.017016335682255,2.1134689301729663,0.5933941787001664,0.30523256612402705,0.11994787114189186,0.09316691942265855,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_19_27.jpg,0.9706117873158232,2.00344330557335,0.6110228781107178,0.3067145419069554,0.2364255882130054,0.09407381021719351,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_1_18.jpg,1.018617873158232,2.121156310057655,0.5928253923815779,0.30513110457165193,0.12623471083431886,0.0931049909771164,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_20_28.jpg,1.0196588725176168,2.2450352338244715,0.6025399553927646,0.30629707131729234,0.16702509690010292,0.09381789589755046,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_21_29.jpg,0.9878483344010249,1.9960161755285073,0.60013770083656,0.31266031397308525,0.13065724940844908,0.09775647193374826,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_22_30.jpg,0.8846292440743113,1.7806894618834084,0.6412928096921438,0.3211010374633563,0.31243278344872627,0.10310587626004374,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_23_31.jpg,0.9886290839205638,2.043281550288277,0.6035457717530389,0.3005668137512414,0.20758628817460603,0.09034040952857345,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_24_32.jpg,0.978539397821909,2.0153347213324793,0.6074111689229732,0.31673568920726053,0.1428142840390325,0.10032149681759833,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_25_33.jpg,0.9963965406790518,2.0846012171684816,0.6026392494431929,0.29741131852477265,0.27649374342250516,0.08845349238664377,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_26_34.jpg,0.8844490711082639,1.7504003843689941,0.6390928668065308,0.32261194202066434,0.29860865462193814,0.10407846513434447,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_28_35.jpg,0.9948350416399744,2.107022741832159,0.6057110656975467,0.31510491621220255,0.13624648334470246,0.09929110822109917,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_29_36.jpg,0.9910113709160795,2.0325312299807816,0.6013361058486025,0.3127640549161804,0.11202955311085919,0.09782135404761151,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_30_38.jpg,0.9816023382447149,2.0591968289557974,0.6091838412154622,0.3091984212864249,0.18659395993864514,0.09560366372601747,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_31_39.jpg,0.9090927290198592,1.836943465727098,0.6319837313112504,0.31316676609825445,0.33696151013663894,0.09807342338843882,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_32_40.jpg,0.8394258488148623,1.6701433376040997,0.6581290064877839,0.3256576826670621,0.4020397914594878,0.10605292628008091,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_3_37.jpg,0.9641455797565663,1.9874079115951315,0.6128657097703852,0.30884612653826854,0.22778896804177196,0.09538592987769219,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_5_41.jpg,1.0058255925688662,2.090787155669443,0.5980997951258107,0.3028000029006899,0.15497507454193934,0.09168784175665781,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_6_42.jpg,1.0226617552850736,2.2753042921204356,0.6030700116112936,0.29533146821083384,0.21503819373334793,0.08722067611556676,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_7_43.jpg,0.958139814221653,1.918341607943626,0.6113810683718031,0.31702749616595644,0.15471103004582287,0.10050643332525554,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_8_44.jpg,0.8878723574631645,1.779648462524023,0.6395726160535907,0.3229525313209768,0.24134629231134253,0.10429833748662651,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_9_45.jpg,0.9576793721973094,1.9226057014734144,0.6116799780473614,0.3157195646701795,0.15863068770135494,0.09967884351552762,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_0_46.jpg,1.3650304292120437,3.7818305573350415,0.532932239531092,0.19774302208842745,0.47719346411838137,0.039102302784664304,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_10_48.jpg,1.168401665598975,3.146981101857784,0.5938244251720248,0.21912559347965013,0.5709660468762037,0.04801602571780889,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_11_49.jpg,1.2654948750800767,3.617713004484305,0.5763954656100527,0.20168158120431887,0.5225909893899052,0.04067546019707426,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_12_50.jpg,1.3872117232543242,4.029908712363869,0.5389160453764121,0.20640939616675963,0.4433480216860616,0.04260483882592632,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_13_51.jpg,1.3690943305573349,3.732042761050609,0.5288156081470841,0.19126192209296436,0.4827294497911866,0.036581122842695164,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_17_52.jpg,1.139714125560538,3.055913677130045,0.6028820540900137,0.22569352934627676,0.5802245034238152,0.05093756918877869,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_18_53.jpg,1.441323670723895,4.145359545163357,0.517406635232242,0.19341050064283713,0.43290684589469114,0.0374076217589129,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_1_47.jpg,1.298266335682255,3.765635009609225,0.5675020870224972,0.21802224495585368,0.48916051499586416,0.047533699295590266,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_20_54.jpg,1.4231462203715566,4.067684977578475,0.5225996360688724,0.19292937423796677,0.4441132021971086,0.03722174344385344,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_21_55.jpg,1.238669122357463,3.305973734785394,0.5666987608091538,0.1963096054944785,0.555879229168483,0.038537461209397786,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_22_56.jpg,1.3338605060858424,3.8998438500960924,0.5597876055669184,0.210683422939496,0.4766903905893698,0.044387504701502545,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_23_57.jpg,1.3916960281870594,3.852458360025625,0.52435250967993,0.19262002428608418,0.47074887207998634,0.03710247375597166,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_24_58.jpg,1.319246476617553,3.59234865470852,0.5451671235301874,0.2061202763837326,0.5074575792536196,0.04248556833650632,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_25_59.jpg,1.3141615951313261,3.479800608584241,0.5395620278284812,0.19071781664728255,0.5200794908523371,0.03637328558670648,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_28_60.jpg,1.232363068545804,3.332379083920564,0.5713818327108027,0.21870981222059616,0.5532460537294459,0.047833981961568434,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_29_61.jpg,1.3262131646380526,3.578255124919923,0.539785900224274,0.19140235204725564,0.5116700388498165,0.03663486036922159,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_30_62.jpg,1.3852498398462525,3.8868513773222295,0.5314832244580332,0.19981764691805912,0.4606532752524082,0.039927092019870145,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_31_63.jpg,1.3982222934016655,3.919042280589365,0.5264326595894784,0.19055788560300227,0.4577656585912455,0.0363123077654869,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_32_64.jpg,1.3461322869955157,3.820027226137092,0.545838076609311,0.19523295062565935,0.4844524185611743,0.038115905010001144,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_4_65.jpg,1.2902586483023701,3.6509248878923763,0.5641847160188298,0.21372775637503375,0.5083323366958119,0.045679553845105775,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_6_66.jpg,1.2846132286995515,3.3734184817424726,0.5474837979228311,0.20679044315937203,0.5303860836085381,0.04276228738204948,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_8_67.jpg,1.4178211082639334,4.052910794362588,0.5237708606768552,0.1860653710735865,0.4547913402645902,0.03462032231275144,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_3_9_68.jpg,1.3425488468930173,3.5895860025624597,0.5325534544225193,0.18886027342379186,0.507094911111038,0.03566820287770942,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_10_70.jpg,0.6536274823830878,1.2474775784753362,0.7302601217481856,0.2676331391713092,0.729496765756371,0.07162749718268938,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_11_71.jpg,0.6523062139654068,1.209240871236387,0.7274377429481623,0.25524003744588936,0.7647601041293876,0.06514747671537899,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_13_72.jpg,0.6882206918641897,1.2774663677130045,0.712422988316552,0.25876684259145444,0.7443573798935613,0.06696027882475056,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_15_73.jpg,0.651045003203075,1.2076193145419603,0.7279710941483891,0.2536426397898915,0.7758961370307975,0.06433458871958464,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_18_74.jpg,0.6481021780909674,1.2648942985265854,0.7344781727893044,0.26339208646952894,0.7607331041678155,0.06937539121477182,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_1_69.jpg,0.5891255605381166,1.087564061499039,0.7531833926106546,0.2610551543196498,0.8022569910125545,0.06814979359685619,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_20_76.jpg,0.6328475336322871,1.1670003203074952,0.7352217404726638,0.26614430085038837,0.754547836844364,0.07083278887514204,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_21_77.jpg,0.6803531390134528,1.3041119474695708,0.719279000686446,0.24798886668712397,0.7603843489798668,0.06149847800076415,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_22_78.jpg,0.5802770659833439,1.1253603459320947,0.7616502768425085,0.27996483986905507,0.7826092236364042,0.07838031156290565,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_23_79.jpg,0.6707439141575913,1.24097133247918,0.7196688953473114,0.2577230347068031,0.7389144534549924,0.06642116261848402,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_25_80.jpg,0.7131646380525304,1.4801008968609866,0.7158216052752455,0.24698763477522545,0.7349940279426457,0.06100289173186015,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_26_81.jpg,0.7193105381165918,1.4592608904548365,0.7103700763445884,0.2458221631545566,0.7414477841066197,0.06042853589798545,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_27_82.jpg,0.6358904548366432,1.1876601537475977,0.7348564618364801,0.2612746954128486,0.7837449162263121,0.06826446646307681,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_28_83.jpg,0.6510249839846253,1.2750640614990392,0.7342709512321752,0.2682335494055029,0.742065056843824,0.07194923702667437,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_29_84.jpg,0.7567264573991032,1.52638532991672,0.6947323220189878,0.24627740175489723,0.6930625322588283,0.06065255861514306,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_2_75.jpg,0.68333600256246,1.2743033311979501,0.7153416601204123,0.26085620393307574,0.7237018100083764,0.0680459591303744,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_30_85.jpg,0.7074591607943626,1.3410674247277388,0.7070039332659683,0.2520035598913636,0.7292509296514793,0.06350579419792006,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_31_86.jpg,0.6004964766175529,1.173967008327995,0.754426649485671,0.26115849202868624,0.7903987342940065,0.06820375795869736,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_32_87.jpg,0.7421925048046123,1.4790598975016016,0.6986025616020999,0.24617606147393978,0.7085400426888334,0.06060265324282098,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_7_88.jpg,0.6509248878923766,1.23124199231262,0.7298758161632404,0.2510162359292939,0.779187748688395,0.06300915070011093,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_8_89.jpg,0.6187339846252402,1.1101657591287635,0.7382010983938246,0.26792449950717334,0.7735042043775818,0.07178353743616933,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_closing_sq_5_9_90.jpg,0.6642777065983343,1.2045964125560538,0.7203727161785722,0.2720520778632792,0.7053029356130023,0.07401233306972772,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_0_91.jpg,1.4056694426649585,3.8745595771941064,0.5192208727789709,0.1913333512175138,0.49778225250474833,0.03660845128812449,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_11_93.jpg,1.3175248238308777,3.7657951633568225,0.5569454513926619,0.17985729785266105,0.5804452016105409,0.032348647590860834,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_12_94.jpg,1.3339005445227419,3.7346052210121714,0.5472376042820847,0.1848446347234598,0.5556665206320675,0.03416753898604928,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_14_95.jpg,1.3186859385009608,3.5782551249199233,0.5434152369985592,0.1932171667092891,0.5689298698286169,0.03733287351116521,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_15_96.jpg,1.26251201153107,3.55835602178091,0.572854178583043,0.19589209622760564,0.6042754995171817,0.038373713364445505,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_16_97.jpg,1.2992472773862909,3.8532991672005124,0.5739990954848513,0.191029246297157,0.5864456246216639,0.03649217294085987,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_19_98.jpg,1.3521180333119796,3.8651705637411915,0.544899052754335,0.18525066955074213,0.5778896063888683,0.034317810568998255,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_1_92.jpg,1.3450312299807816,3.770599775784753,0.5439103868685444,0.1830341564015905,0.5447543211854505,0.03350150240964189,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_20_99.jpg,1.346872998078155,3.9379604420243433,0.5553529175461054,0.17876910320378475,0.5453350052758129,0.03195839226028544,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_21_100.jpg,1.46042200512492,4.053751601537476,0.5029896072126026,0.18604265233865397,0.45511610400539465,0.03461186848920127,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_22_101.jpg,1.3362227738629084,3.5607182895579754,0.5333238475158483,0.17687458391609517,0.5629124092597259,0.031284618435491796,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_23_102.jpg,1.2995475656630364,3.452694586803331,0.5459854557109569,0.18342914543303024,0.5779975984667358,0.033646251394291754,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_24_103.jpg,1.3136210762331841,3.4667680973734782,0.5384210150782296,0.17986835860305858,0.5644969062406555,0.03235262642655848,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_25_104.jpg,1.2005124919923125,3.2687780269058297,0.5853830466534897,0.20022014338715322,0.6233066114382431,0.04008810581797219,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_27_105.jpg,1.3352218129404227,3.557995675848815,0.5340326478124882,0.19633552286474118,0.5218344341663098,0.0385476375385713,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_28_106.jpg,1.3167040358744395,3.4834240871236384,0.5392750611334098,0.19099266090352945,0.5414791729399044,0.03647819651901059,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_30_108.jpg,1.4692104420243433,4.197109224855861,0.5071199529241603,0.17646279610596333,0.468605247195499,0.03113911840953478,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_32_109.jpg,1.3923366431774502,3.8100576553491345,0.5207913878845032,0.18725731671935741,0.5217827475301753,0.03506530266493373,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_3_107.jpg,1.2438741191543883,3.4375400384368993,0.5737963083670021,0.18498479955247327,0.6009868952078502,0.034219376065468717,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_4_110.jpg,1.4501921844971173,4.097133247918001,0.5111485354422575,0.17351745792263876,0.5017304298588153,0.030108308203934713,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_6_111.jpg,1.4266495836002562,3.982182895579757,0.5137002109281851,0.17336691029326798,0.5288538160961931,0.030056085584634025,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_7_112.jpg,1.2465767136450991,3.5646420563741192,0.5830980918396838,0.20055657299966087,0.5778594286704788,0.0402229389733683,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_3_8_113.jpg,1.4169002242152466,4.104680493273542,0.5303101417865003,0.17328501812241268,0.5084398349570844,0.030027697505684892,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_0_114.jpg,0.24277306213965405,0.3541199551569507,0.8892377629081335,0.6550567811756539,0.7081618100718386,0.42909938656420854,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_10_116.jpg,0.2080397181294042,0.31890614990390775,0.9065237107260979,0.6966587986968388,0.7303921323819744,0.48533348180172253,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_11_117.jpg,0.21508648302370276,0.30977738629083923,0.9016633343575443,0.6336463119564182,0.8585203453661865,0.4015076486559705,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_12_118.jpg,0.22411515054452275,0.31820547725816783,0.8970867277786627,0.5397771553965346,0.8839296531548441,0.29135937748797464,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_13_119.jpg,0.2314021460602178,0.32621316463805256,0.8934579458723815,0.6240084346162348,0.7934307844372654,0.38938652647220373,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_15_120.jpg,0.2426929852658552,0.34411034593209483,0.8885346444755242,0.6397236928022357,0.7750528787539991,0.40924640313252925,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_16_121.jpg,0.24017056374119156,0.38086563100576554,0.8932366014262282,0.652260230318253,0.7466137135374854,0.4254434080548204,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_17_122.jpg,0.22998078155028828,0.3190663036515054,0.8937378254164722,0.6097806454747238,0.8617114693371937,0.3718324355955708,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_18_123.jpg,0.19116351697629724,0.25826793721973096,0.9110431353465843,0.6939913525472431,0.7953659360952224,0.4816239974103518,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_19_124.jpg,0.23656710442024342,0.34559176809737346,0.892343246801998,0.5979954284268717,0.8423571509387678,0.3575985324194379,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_1_115.jpg,0.2894778987828315,0.4592408712363869,0.8713384323084931,0.5381047716713455,0.8222999710394607,0.28955674529547093,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_20_126.jpg,0.22175288276745675,0.32601297245355537,0.8992980319930662,0.6625413997462267,0.8267639293663275,0.4389611063776894,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_24_127.jpg,0.23838885329916723,0.3628283151825753,0.8926502944110435,0.6434671017548607,0.7453775723541137,0.41404991104080024,Cap
dataset_magang/Training/Cap\Yogya-Cap-Nogosari--Sogan_dilation_sq_5_25_128.jpg,0.19674887892376683,0.2679772581678411,0.9086155650601048,0.6655406302375982,0.8518487981572763,0.44294433049705945,Cap
